"id","name","population","defaultLanguage"
"07","Andorra la Vella",22256,"ca"
"02","Canillo",4826,"ca"
"03","Encamp",13521,"ca"
"08","Escaldes-Engordany",14395,"ca"
"04","La Massana",10359,"ca"
"05","Ordino",4858,"ca"
"06","Sant Julià de Lòria",9207,"ca"
