"id","name","population","defaultLanguage"
"08","Møre og Romsdal",270000,"no"
"09","Nordland",239000,"no"
"12","Oslo County",700000,"no"
"14","Rogaland",475000,"no"
"21","Trøndelag",465000,"no"
"30","Viken",1236000,"no"
"34","Innlandet",375000,"no"
"38","Vestfold og Telemark",425000,"no"
"42","Agder",299000,"no"
"46","Vestland",632000,"no"
"54","Troms og Finnmark",248000,"no"
