"id","name","population","defaultLanguage"
"01","Acquaviva",2167,"it"
"06","Borgo Maggiore",6946,"it"
"02","Chiesanuova",1152,"it"
"07","San Marino",4063,"it"
"03","Domagnano",3584,"it"
"04","Faetano",1168,"it"
"05","Fiorentino",2552,"it"
"08","Montegiardino",966,"it"
"09","Serravalle",10976,"it"
