Horvat,22225
Kovačević,15835
Babić,13150
Marić,11171
Novak,11396
Jurić,11356
Kovačić,11171
Vuković,10582
Knežević,10554
Marković,10074
Petrović,9957
Matić,9960
Tomić,9538
Kovač,8997
Pavlović,8759
Božić,8258
Blažević,8152
Grgić,8010
Pavić,7538
Radić,7406
Perić,7351
Filipović,7321
Šarić,7184
Lovrić,7131
Vidović,6986
Perković,6903
Popović,6797
Bošnjak,6760
Jukić,6653
Barišić,6417
