Анастасія,,Anastasiya
Василина,,Vasylyna
Віра,,Vira
Ганна,,Hanna
Катерина,,Kateryna
Любов,,Lyubov
Марія,,Mariya
Михайлина,,Mikhaylyna
Надія,,Nadiya
Наталія,,Наталя
Оксана,,Oksana
Олександра,,Oleksandra
Олена,,Olena
Ольга,,Olha
Рoмaна,,Romana
Рycлана,,Ruslana
Світлана,,Svitlana
Софія,,Sofiya
Тетяна,,Tetyana
Юлія,,Yulia
Сніжана,,Snizhana
Зоряна,,Zoryana
Мирослава,,Myroslava
Ярослава,,Yaroslava
Святослава,,Svyatoslava
